0,0.017241379
0.000296899,0.034482759
0.119947015,0.017241379
0.143036587,0.017241379
0.001301786,0.034482759
0.00013703,0.034482759
0.024596903,0.017241379
0.027200475,0.017241379
0.145000685,0.017241379
0.000388252,0.034482759
0.000502444,0.034482759
0.145845704,0.017241379
0.001461654,0.017241379
0.001553008,0.017241379
0.014707898,0.017241379
0.014822089,0.017241379
0.01537021,0.017241379
9.13534E-05,0.034482759
0.016146714,0.017241379
0,0.034482759
0,0.051724138
0.000182707,0.068965517
0.000525282,0.086206897
6.85151E-05,0.103448276
2.28384E-05,0.120689655
0,0.137931034
0.001484493,0.017241379
0.001690038,0.017241379
0.001827068,0.017241379
0.005755264,0.017241379
0.068446535,0.017241379
0.008267483,0.017241379
0.263805783,0.017241379
0.263805783,0.017241379
0.258347417,0.017241379
0.001598685,0.017241379
0.002055452,0.017241379
0.002329512,0.017241379
0.603275019,0.017241379
0.00180423,0.017241379
2.28384E-05,0.034482759
0.00705705,0.017241379
0.00013703,0.034482759
0.186452291,0.017241379
0.186657836,0.017241379
9.13534E-05,0.034482759
0.186863381,0.017241379
0.003265884,0.017241379
0.003357237,0.017241379
0.003539944,0.017241379
0.009637784,0.017241379
0.000342575,0.034482759
0.000867857,0.051724138
0.001621523,0.017241379
0.000525282,0.034482759
0.000251222,0.051724138
0.001164756,0.034482759
0.000639474,0.034482759
0.000593797,0.051724138
9.13534E-05,0.068965517
0.001119079,0.051724138
0.000959211,0.034482759
0.002009775,0.017241379
0.000685151,0.034482759
0.000799342,0.034482759
0.000114192,0.051724138
0.001530169,0.017241379
0.000525282,0.034482759
4.56767E-05,0.051724138
0.000388252,0.068965517
0.000982049,0.034482759
0.001324624,0.034482759
0.000319737,0.034482759
0.011510528,0.017241379
0.000913534,0.034482759
0.052505367,0.017241379
0.000959211,0.034482759
4.56767E-05,0.051724138
0.008815603,0.017241379
0.047846344,0.017241379
0.003243046,0.017241379
4.56767E-05,0.034482759
0.003425753,0.017241379
0.003539944,0.017241379
0.000707989,0.034482759
0.000913534,0.034482759
0.000433929,0.051724138
0.000525282,0.051724138
4.56767E-05,0.068965517
0,0.086206897
0.001004887,0.068965517
0.001141918,0.034482759
0.003151692,0.017241379
0.000251222,0.086206897
0.000228384,0.034482759
0.000182707,0.034482759
0.002055452,0.017241379
0.00207829,0.017241379
0.002101128,0.017241379
0.006075001,0.017241379
0.008221806,0.017241379
0.00845019,0.017241379
2.28384E-05,0.034482759
0.001347463,0.034482759
4.56767E-05,0.034482759
0,0.051724138
0.001621523,0.017241379
0.005755264,0.017241379
0.005823779,0.017241379
4.56767E-05,0.034482759
0.009637784,0.017241379
2.28384E-05,0.034482759
0.000319737,0.051724138
9.13534E-05,0.068965517
0.000525282,0.034482759
0.000296899,0.051724138
6.85151E-05,0.068965517
0,0.086206897
0.00041109,0.086206897
0.072625954,0.017241379
6.85151E-05,0.103448276
0,0.120689655
0,0.137931034
0,0.155172414
0,0.172413793
0.451742566,0.017241379
0.000639474,0.034482759
0.000913534,0.034482759
0.000867857,0.137931034
0.001073402,0.068965517
0.000114192,0.086206897
0.000319737,0.137931034
0.00013703,0.086206897
0.000593797,0.068965517
0.000685151,0.051724138
0.000639474,0.051724138
0.000159868,0.051724138
0.001461654,0.017241379
0.000753666,0.051724138
0.001849906,0.017241379
0.002032613,0.017241379
0.00013703,0.034482759
0.000114192,0.034482759
0.000890696,0.051724138
0.001096241,0.051724138
0.000182707,0.068965517
0.000114192,0.068965517
0.007308272,0.017241379
0.008244644,0.017241379
0.000159868,0.034482759
0.002968986,0.017241379
0.011510528,0.017241379
0.00013703,0.034482759
0.00027406,0.034482759
0.000319737,0.051724138
0.000822181,0.051724138
0.011099438,0.017241379
0.000456767,0.068965517
0.00027406,0.068965517
0.000479605,0.051724138
0.000616635,0.051724138
0.00054812,0.051724138
0.000616635,0.051724138
0.001370301,0.017241379
0.001507331,0.017241379
0.567053396,0.017241379
0.000502444,0.034482759
0.000730827,0.034482759
0.012127164,0.017241379
0.012264194,0.017241379
0.000525282,0.034482759
0.000616635,0.034482759
0.000593797,0.051724138
0.000707989,0.051724138
6.85151E-05,0.068965517
0.035650665,0.017241379
0.017494176,0.017241379
6.85151E-05,0.034482759
0.000182707,0.034482759
0.000890696,0.051724138
6.85151E-05,0.051724138
0.001096241,0.034482759
9.13534E-05,0.068965517
0.00013703,0.068965517
0.000296899,0.034482759
2.28384E-05,0.051724138
0.000342575,0.068965517
4.56767E-05,0.068965517
4.56767E-05,0.086206897
0.000502444,0.086206897
0.066368246,0.017241379
0.00041109,0.034482759
0.2034897,0.017241379
0.027908464,0.017241379
0.231946284,0.017241379
0.233316585,0.017241379
0.001530169,0.017241379
0.003014662,0.017241379
0.003471429,0.017241379
0.001210433,0.034482759
0.001415978,0.017241379
6.85151E-05,0.034482759
2.28384E-05,0.051724138
9.13534E-05,0.068965517
0.001370301,0.017241379
0.001964098,0.017241379
0.003060339,0.017241379
0.004933084,0.017241379
0.00054812,0.034482759
0.003402914,0.017241379
0.003608459,0.017241379
0.003425753,0.017241379
0.005252821,0.017241379
0.002375188,0.017241379
0,0.034482759
0.004133741,0.017241379
0.003654136,0.017241379
0.003791166,0.017241379
0.005161467,0.017241379
0.275316311,0.017241379
0.000251222,0.034482759
0.000799342,0.034482759
0.022495775,0.017241379
2.28384E-05,0.034482759
6.85151E-05,0.051724138
0.000159868,0.068965517
0.000182707,0.086206897
0,0.103448276
9.13534E-05,0.120689655
0.008084776,0.017241379
0.369227607,0.017241379
0.470698397,0.017241379
0.289841502,0.017241379
0.02034897,0.017241379
0.006006486,0.017241379
0.000182707,0.034482759
0.003060339,0.017241379
0.02975837,0.017241379
0.486365505,0.017241379
6.85151E-05,0.034482759
0.001530169,0.017241379
0.001849906,0.017241379
0.001964098,0.017241379
2.28384E-05,0.034482759
6.85151E-05,0.051724138
0.002991824,0.017241379
0.003220207,0.017241379
0.003471429,0.017241379
0.497327913,0.017241379
0.000182707,0.034482759
0.001484493,0.017241379
0.001598685,0.017241379
0.001712876,0.017241379
0.091718814,0.017241379
0.002192482,0.017241379
0.018225003,0.017241379
0.112181976,0.017241379
0.112341844,0.017241379
6.85151E-05,0.034482759
0.000388252,0.034482759
0.00041109,0.034482759
0.080459508,0.017241379
0.080550861,0.017241379
0.081944,0.017241379
0.195336409,0.017241379
0.000616635,0.034482759
0.002123967,0.017241379
0.003311561,0.017241379
0.001781391,0.017241379
0.001895583,0.017241379
0.003128854,0.017241379
0.000182707,0.034482759
0.001644361,0.017241379
1,0.017241379
0.000159868,0.034482759
2.28384E-05,0.051724138
0.000799342,0.034482759
0.002672087,0.017241379
0.000251222,0.051724138
0.000959211,0.051724138
0.001233271,0.034482759
6.85151E-05,0.051724138
2.28384E-05,0.068965517
0.000159868,0.051724138
0.000365414,0.051724138
0.001438816,0.017241379
0.000205545,0.034482759
0.000890696,0.051724138
2.28384E-05,0.068965517
0.003060339,0.017241379
0.007171242,0.017241379
0.012492578,0.017241379
0.000319737,0.034482759
0.007696524,0.017241379
0.007787877,0.017241379
0.000251222,0.034482759
0.000159868,0.051724138
0.003425753,0.017241379
6.85151E-05,0.034482759
0.00013703,0.051724138
0.000228384,0.068965517
0.000296899,0.086206897
0.00484173,0.017241379
0.012058649,0.017241379
0.058854428,0.017241379
0,0.034482759
0.001027726,0.051724138
0.000114192,0.068965517
0.000228384,0.051724138
0.000159868,0.068965517
0.780249395,0.017241379
2.28384E-05,0.034482759
0,0.051724138
2.28384E-05,0.068965517
0,0.086206897
0.001210433,0.034482759
2.28384E-05,0.051724138
9.13534E-05,0.068965517
0.061617869,0.017241379
0.061617869,0.017241379
0.000251222,0.034482759
0.000342575,0.051724138
0.000753666,0.034482759
0.000982049,0.068965517
0.000616635,0.034482759
0.002146805,0.017241379
6.85151E-05,0.034482759
0.00041109,0.051724138
0.004796054,0.017241379
6.85151E-05,0.034482759
0,0.051724138
2.28384E-05,0.068965517
0,0.086206897
0,0.103448276
0,0.120689655
0,0.137931034
